anio;mes;mes-año;provincia;rubro_A12;operaciones
2020;2;feb-20;CORDOBA;Juguetes y Juegos de mesa; 9.469 
2020;2;feb-20;CORDOBA;Libros; 4.734 
2020;2;feb-20;CORDOBA;Materiales para la construcción; 34.055 
2020;2;feb-20;CORDOBA;Motocicletas; 21.111 
2020;2;feb-20;CORDOBA;Muebles; 6.849 
2020;2;feb-20;CORDOBA;Perfumeria; 5.220 
2020;2;feb-20;CORDOBA;Servicios de preparacion para el deporte; 3 
2020;2;feb-20;CORDOBA;Sin clasificar; 11.964 
2020;2;feb-20;CORDOBA;Teléfonos Celulares 4G; 5.524 
2020;2;feb-20;CORDOBA;Turismo; 3.738 
2020;2;feb-20;CORRIENTES;Anteojos; 1.119 
2020;2;feb-20;CORRIENTES;Artículos de Librería; 306 
2020;2;feb-20;CORRIENTES;Balnearios; 204 
2020;2;feb-20;CORRIENTES;Calzado y Marroquinería; 6.224 
2020;2;feb-20;CORRIENTES;Colchones; 238 
2020;2;feb-20;CORRIENTES;Electrodomésticos; 6.867 
2020;2;feb-20;CORRIENTES;Indumentaria; 23.332 
2020;2;feb-20;CORRIENTES;Instrumentos musicales; 12 
2020;2;feb-20;CORRIENTES;Juguetes y Juegos de mesa; 200 
2020;2;feb-20;CORRIENTES;Libros; 890 
2020;2;feb-20;CORRIENTES;Materiales para la construcción; 2.355 
2020;2;feb-20;CORRIENTES;Motocicletas; 1.145 
2020;2;feb-20;CORRIENTES;Muebles; 613 
2020;2;feb-20;CORRIENTES;Perfumeria; 445 
2020;2;feb-20;CORRIENTES;Sin clasificar; 1.474 
2020;2;feb-20;CORRIENTES;Teléfonos Celulares 4G; 200 
2020;2;feb-20;CORRIENTES;Turismo; 815 
2020;2;feb-20;ENTRE RIOS;Anteojos; 1.744 
2020;2;feb-20;ENTRE RIOS;Artículos de Librería; 1.990 
2020;2;feb-20;ENTRE RIOS;Balnearios; 228 
2020;2;feb-20;ENTRE RIOS;Calzado y Marroquinería; 15.620 
2020;2;feb-20;ENTRE RIOS;Colchones; 362 
2020;2;feb-20;ENTRE RIOS;Electrodomésticos; 16.123 
2020;2;feb-20;ENTRE RIOS;Indumentaria; 33.271 
2020;2;feb-20;ENTRE RIOS;Instrumentos musicales; 127 
2020;2;feb-20;ENTRE RIOS;Juguetes y Juegos de mesa; 1.703 
2020;2;feb-20;ENTRE RIOS;Libros; 276 
2020;2;feb-20;ENTRE RIOS;Materiales para la construcción; 8.716 
2020;2;feb-20;ENTRE RIOS;Motocicletas; 4.721 
2020;2;feb-20;ENTRE RIOS;Muebles; 3.059 
2020;2;feb-20;ENTRE RIOS;Perfumeria; 1.986 
2020;2;feb-20;ENTRE RIOS;Sin clasificar; 25.060 
2020;2;feb-20;ENTRE RIOS;Teléfonos Celulares 4G; 1.125 
2020;2;feb-20;ENTRE RIOS;Turismo; 25.089 
2020;2;feb-20;FORMOSA;Anteojos; 60 
2020;2;feb-20;FORMOSA;Artículos de Librería; 148 
2020;2;feb-20;FORMOSA;Balnearios; 2 
2020;2;feb-20;FORMOSA;Calzado y Marroquinería; 1.405 
2020;2;feb-20;FORMOSA;Colchones; 5 
2020;2;feb-20;FORMOSA;Electrodomésticos; 1.323 
2020;2;feb-20;FORMOSA;Indumentaria; 6.174 
2020;2;feb-20;FORMOSA;Juguetes y Juegos de mesa; 188 
2020;2;feb-20;FORMOSA;Libros; 2 
2020;2;feb-20;FORMOSA;Materiales para la construcción; 300 
2020;2;feb-20;FORMOSA;Motocicletas; 437 
2020;2;feb-20;FORMOSA;Muebles; 204 
2020;2;feb-20;FORMOSA;Perfumeria; 13 
2020;2;feb-20;FORMOSA;Sin clasificar; 150 
2020;2;feb-20;FORMOSA;Teléfonos Celulares 4G; 2.341 
2020;2;feb-20;FORMOSA;Turismo; 10 
2020;2;feb-20;JUJUY;Anteojos; 812 
2020;2;feb-20;JUJUY;Artículos de Librería; 920 
2020;2;feb-20;JUJUY;Balnearios; 375 
2020;2;feb-20;JUJUY;Calzado y Marroquinería; 7.981 
2020;2;feb-20;JUJUY;Colchones; 32 
2020;2;feb-20;JUJUY;Electrodomésticos; 3.310 
2020;2;feb-20;JUJUY;Indumentaria; 13.707 
2020;2;feb-20;JUJUY;Instrumentos musicales; 29 
2020;2;feb-20;JUJUY;Juguetes y Juegos de mesa; 177 
2020;2;feb-20;JUJUY;Libros; 555 
2020;2;feb-20;JUJUY;Materiales para la construcción; 1.618 
2020;2;feb-20;JUJUY;Motocicletas; 1.244 
2020;2;feb-20;JUJUY;Muebles; 1.277 
2020;2;feb-20;JUJUY;Perfumeria; 28 
2020;2;feb-20;JUJUY;Sin clasificar; 4.125 
2020;2;feb-20;JUJUY;Teléfonos Celulares 4G; 163 
2020;2;feb-20;JUJUY;Turismo; 798 
2020;2;feb-20;LA PAMPA;Anteojos; 1.107 
2020;2;feb-20;LA PAMPA;Artículos de Librería; 2.298 
2020;2;feb-20;LA PAMPA;Balnearios; 73 
2020;2;feb-20;LA PAMPA;Calzado y Marroquinería; 4.174 
2020;2;feb-20;LA PAMPA;Colchones; 81 
2020;2;feb-20;LA PAMPA;Electrodomésticos; 4.490 
2020;2;feb-20;LA PAMPA;Indumentaria; 17.062 
2020;2;feb-20;LA PAMPA;Instrumentos musicales; 27 
2020;2;feb-20;LA PAMPA;Juguetes y Juegos de mesa; 233 
2020;2;feb-20;LA PAMPA;Materiales para la construcción; 3.118 
2020;2;feb-20;LA PAMPA;Motocicletas; 1.610 
2020;2;feb-20;LA PAMPA;Muebles; 1.085 
2020;2;feb-20;LA PAMPA;Perfumeria; 202 
2020;2;feb-20;LA PAMPA;Sin clasificar; 158 
2020;2;feb-20;LA PAMPA;Teléfonos Celulares 4G; 64 
2020;2;feb-20;LA PAMPA;Turismo; 306 
2020;2;feb-20;LA RIOJA;Anteojos; 141 
2020;2;feb-20;LA RIOJA;Artículos de Librería; 2 
2020;2;feb-20;LA RIOJA;Balnearios; 2 
2020;2;feb-20;LA RIOJA;Calzado y Marroquinería; 770 
2020;2;feb-20;LA RIOJA;Colchones; 69 
2020;2;feb-20;LA RIOJA;Electrodomésticos; 1.210 
2020;2;feb-20;LA RIOJA;Indumentaria; 3.462 
2020;2;feb-20;LA RIOJA;Juguetes y Juegos de mesa; 578 
2020;2;feb-20;LA RIOJA;Materiales para la construcción; 1.143 
2020;2;feb-20;LA RIOJA;Motocicletas; 255 
2020;2;feb-20;LA RIOJA;Muebles; 125 
2020;2;feb-20;LA RIOJA;Perfumeria; 2 
2020;2;feb-20;LA RIOJA;Sin clasificar; 277 
2020;2;feb-20;LA RIOJA;Teléfonos Celulares 4G; 65 
2020;2;feb-20;LA RIOJA;Turismo; 82 
2020;2;feb-20;MENDOZA;Anteojos; 3.792 
2020;2;feb-20;MENDOZA;Artículos de Librería; 3.200 
2020;2;feb-20;MENDOZA;Balnearios; 458 
2020;2;feb-20;MENDOZA;Calzado y Marroquinería; 27.395 
2020;2;feb-20;MENDOZA;Colchones; 1.490 
2020;2;feb-20;MENDOZA;Electrodomésticos; 15.262 
2020;2;feb-20;MENDOZA;Indumentaria; 81.983 
2020;2;feb-20;MENDOZA;Instrumentos musicales; 216 
2020;2;feb-20;MENDOZA;Juguetes y Juegos de mesa; 1.696 
2020;2;feb-20;MENDOZA;Libros; 2.765 
2020;2;feb-20;MENDOZA;Materiales para la construcción; 15.020 
2020;2;feb-20;MENDOZA;Motocicletas; 8.355 
2020;2;feb-20;MENDOZA;Muebles; 4.087 
2020;2;feb-20;MENDOZA;Perfumeria; 3.366 
2020;2;feb-20;MENDOZA;Sin clasificar; 3.012 
2020;2;feb-20;MENDOZA;Teléfonos Celulares 4G; 1.232 
2020;2;feb-20;MENDOZA;Turismo; 11.578 
2020;2;feb-20;MISIONES;Anteojos; 1.161 
2020;2;feb-20;MISIONES;Artículos de Librería; 436 
2020;2;feb-20;MISIONES;Balnearios; 74 
2020;2;feb-20;MISIONES;Calzado y Marroquinería; 3.977 
2020;2;feb-20;MISIONES;Colchones; 563 
2020;2;feb-20;MISIONES;Electrodomésticos; 6.650 
2020;2;feb-20;MISIONES;Indumentaria; 13.128 
2020;2;feb-20;MISIONES;Instrumentos musicales; 6 
2020;2;feb-20;MISIONES;Juguetes y Juegos de mesa; 462 
2020;2;feb-20;MISIONES;Libros; 116 
2020;2;feb-20;MISIONES;Materiales para la construcción; 3.286 
2020;2;feb-20;MISIONES;Motocicletas; 2.277 
2020;2;feb-20;MISIONES;Muebles; 982 
2020;2;feb-20;MISIONES;Perfumeria; 65 
2020;2;feb-20;MISIONES;Sin clasificar; 1.270 
2020;2;feb-20;MISIONES;Teléfonos Celulares 4G; 270 
2020;2;feb-20;MISIONES;Turismo; 1.503 
2020;2;feb-20;NEUQUEN;Anteojos; 1.373 
2020;2;feb-20;NEUQUEN;Artículos de Librería; 1.423 
2020;2;feb-20;NEUQUEN;Balnearios; 59 
2020;2;feb-20;NEUQUEN;Calzado y Marroquinería; 10.715 
2020;2;feb-20;NEUQUEN;Colchones; 412 
2020;2;feb-20;NEUQUEN;Electrodomésticos; 9.407 
2020;2;feb-20;NEUQUEN;Indumentaria; 42.460 
2020;2;feb-20;NEUQUEN;Instrumentos musicales; 37 
2020;2;feb-20;NEUQUEN;Juguetes y Juegos de mesa; 1.848 
2020;2;feb-20;NEUQUEN;Libros; 921 
2020;2;feb-20;NEUQUEN;Materiales para la construcción; 5.797 
2020;2;feb-20;NEUQUEN;Motocicletas; 4.457 
2020;2;feb-20;NEUQUEN;Muebles; 2.763 
2020;2;feb-20;NEUQUEN;Perfumeria; 1.582 
2020;2;feb-20;NEUQUEN;Sin clasificar; 1.454 
2020;2;feb-20;NEUQUEN;Teléfonos Celulares 4G; 238 
2020;2;feb-20;NEUQUEN;Turismo; 2.548 
2020;2;feb-20;RIO NEGRO;Anteojos; 1.039 
2020;2;feb-20;RIO NEGRO;Artículos de Librería; 1.740 
2020;2;feb-20;RIO NEGRO;Balnearios; 513 
2020;2;feb-20;RIO NEGRO;Calzado y Marroquinería; 5.228 
2020;2;feb-20;RIO NEGRO;Colchones; 158 
2020;2;feb-20;RIO NEGRO;Electrodomésticos; 4.382 
2020;2;feb-20;RIO NEGRO;Indumentaria; 26.956 
2020;2;feb-20;RIO NEGRO;Instrumentos musicales; 71 
2020;2;feb-20;RIO NEGRO;Juguetes y Juegos de mesa; 1.569 
2020;2;feb-20;RIO NEGRO;Libros; 192 
2020;2;feb-20;RIO NEGRO;Materiales para la construcción; 9.205 
2020;2;feb-20;RIO NEGRO;Motocicletas; 1.935 
2020;2;feb-20;RIO NEGRO;Muebles; 1.877 
2020;2;feb-20;RIO NEGRO;Neumáticos, accesorios y repuestos; 1 
2020;2;feb-20;RIO NEGRO;Perfumeria; 959 
2020;2;feb-20;RIO NEGRO;Sin clasificar; 1.402 
2020;2;feb-20;RIO NEGRO;Teléfonos Celulares 4G; 51 
2020;2;feb-20;RIO NEGRO;Turismo; 12.568 
2020;2;feb-20;SALTA;Anteojos; 1.821 
2020;2;feb-20;SALTA;Artículos de Librería; 2.117 
2020;2;feb-20;SALTA;Balnearios; 355 
2020;2;feb-20;SALTA;Calzado y Marroquinería; 18.691 
2020;2;feb-20;SALTA;Colchones; 435 
2020;2;feb-20;SALTA;Electrodomésticos; 9.041 
2020;2;feb-20;SALTA;Indumentaria; 36.072 
2020;2;feb-20;SALTA;Instrumentos musicales; 169 
2020;2;feb-20;SALTA;Juguetes y Juegos de mesa; 1.390 
2020;2;feb-20;SALTA;Libros; 845 
2020;2;feb-20;SALTA;Materiales para la construcción; 8.463 
2020;2;feb-20;SALTA;Motocicletas; 3.656 
2020;2;feb-20;SALTA;Muebles; 808 
2020;2;feb-20;SALTA;Perfumeria; 736 
2020;2;feb-20;SALTA;Servicios de preparacion para el deporte; 2 
2020;2;feb-20;SALTA;Sin clasificar; 1.765 
2020;2;feb-20;SALTA;Teléfonos Celulares 4G; 1.594 
2020;2;feb-20;SALTA;Turismo; 2.853 
2020;2;feb-20;SAN JUAN;Anteojos; 1.007 
2020;2;feb-20;SAN JUAN;Artículos de Librería; 25 
2020;2;feb-20;SAN JUAN;Balnearios; 1.084 
2020;2;feb-20;SAN JUAN;Calzado y Marroquinería; 8.644 
2020;2;feb-20;SAN JUAN;Colchones; 106 
2020;2;feb-20;SAN JUAN;Electrodomésticos; 3.551 
2020;2;feb-20;SAN JUAN;Indumentaria; 24.642 
2020;2;feb-20;SAN JUAN;Instrumentos musicales; 28 
2020;2;feb-20;SAN JUAN;Juguetes y Juegos de mesa; 669 
2020;2;feb-20;SAN JUAN;Libros; 22 
2020;2;feb-20;SAN JUAN;Materiales para la construcción; 4.284 
2020;2;feb-20;SAN JUAN;Motocicletas; 1.873 
2020;2;feb-20;SAN JUAN;Muebles; 880 
2020;2;feb-20;SAN JUAN;Perfumeria; 1.140 
2020;2;feb-20;SAN JUAN;Sin clasificar; 538 
2020;2;feb-20;SAN JUAN;Teléfonos Celulares 4G; 167 
2020;2;feb-20;SAN JUAN;Turismo; 3.100 
2020;2;feb-20;SAN LUIS;Anteojos; 988 
2020;2;feb-20;SAN LUIS;Artículos de Librería; 609 
2020;2;feb-20;SAN LUIS;Balnearios; 69 
2020;2;feb-20;SAN LUIS;Calzado y Marroquinería; 3.973 
2020;2;feb-20;SAN LUIS;Colchones; 188 
2020;2;feb-20;SAN LUIS;Electrodomésticos; 3.191 
2020;2;feb-20;SAN LUIS;Indumentaria; 14.063 
2020;2;feb-20;SAN LUIS;Juguetes y Juegos de mesa; 825 
2020;2;feb-20;SAN LUIS;Libros; 106 
2020;2;feb-20;SAN LUIS;Materiales para la construcción; 3.607 
2020;2;feb-20;SAN LUIS;Motocicletas; 1.318 
2020;2;feb-20;SAN LUIS;Muebles; 546 
2020;2;feb-20;SAN LUIS;Neumáticos, accesorios y repuestos; 1 
2020;2;feb-20;SAN LUIS;Perfumeria; 240 
2020;2;feb-20;SAN LUIS;Sin clasificar; 620 
2020;2;feb-20;SAN LUIS;Teléfonos Celulares 4G; 192 
2020;2;feb-20;SAN LUIS;Turismo; 68 
2020;2;feb-20;SANTA CRUZ;Anteojos; 484 
2020;2;feb-20;SANTA CRUZ;Artículos de Librería; 156 
2020;2;feb-20;SANTA CRUZ;Balnearios; 26 
2020;2;feb-20;SANTA CRUZ;Calzado y Marroquinería; 2.274 
2020;2;feb-20;SANTA CRUZ;Colchones; 40 
2020;2;feb-20;SANTA CRUZ;Electrodomésticos; 2.899 
2020;2;feb-20;SANTA CRUZ;Indumentaria; 11.170 
2020;2;feb-20;SANTA CRUZ;Instrumentos musicales; 1 
2020;2;feb-20;SANTA CRUZ;Juguetes y Juegos de mesa; 239 
2020;2;feb-20;SANTA CRUZ;Libros; 82 
2020;2;feb-20;SANTA CRUZ;Materiales para la construcción; 4.082 
2020;2;feb-20;SANTA CRUZ;Motocicletas; 428 
2020;2;feb-20;SANTA CRUZ;Muebles; 756 
2020;2;feb-20;SANTA CRUZ;Perfumeria; 131 
2020;2;feb-20;SANTA CRUZ;Sin clasificar; 5.801 
2020;2;feb-20;SANTA CRUZ;Teléfonos Celulares 4G; 46 
2020;2;feb-20;SANTA CRUZ;Turismo; 569 
2020;2;feb-20;SANTA FE;Anteojos; 8.197 
2020;2;feb-20;SANTA FE;Artículos de Librería; 9.704 
2020;2;feb-20;SANTA FE;Balnearios; 2.195 
2020;2;feb-20;SANTA FE;Calzado y Marroquinería; 57.641 
2020;2;feb-20;SANTA FE;Colchones; 3.171 
2020;2;feb-20;SANTA FE;Electrodomésticos; 104.473 
2020;2;feb-20;SANTA FE;Indumentaria; 216.744 
2020;2;feb-20;SANTA FE;Instrumentos musicales; 136 
2020;2;feb-20;SANTA FE;Juguetes y Juegos de mesa; 13.085 
2020;2;feb-20;SANTA FE;Libros; 9.676 
2020;2;feb-20;SANTA FE;Materiales para la construcción; 39.968 
2020;2;feb-20;SANTA FE;Motocicletas; 23.883 
2020;2;feb-20;SANTA FE;Muebles; 9.998 
2020;2;feb-20;SANTA FE;Neumáticos, accesorios y repuestos; 1 
2020;2;feb-20;SANTA FE;Perfumeria; 7.245 
2020;2;feb-20;SANTA FE;Servicios de preparacion para el deporte; 1 
2020;2;feb-20;SANTA FE;Sin clasificar; 16.511 
2020;2;feb-20;SANTA FE;Teléfonos Celulares 4G; 3.375 
2020;2;feb-20;SANTA FE;Turismo; 6.311 
2020;2;feb-20;SANTIAGO DEL ESTERO;Anteojos; 460 
2020;2;feb-20;SANTIAGO DEL ESTERO;Artículos de Librería; 2 
2020;2;feb-20;SANTIAGO DEL ESTERO;Calzado y Marroquinería; 4.672 
2020;2;feb-20;SANTIAGO DEL ESTERO;Colchones; 74 
2020;2;feb-20;SANTIAGO DEL ESTERO;Electrodomésticos; 2.373 
2020;2;feb-20;SANTIAGO DEL ESTERO;Indumentaria; 12.074 
2020;2;feb-20;SANTIAGO DEL ESTERO;Juguetes y Juegos de mesa; 465 
2020;2;feb-20;SANTIAGO DEL ESTERO;Libros; 7 
2020;2;feb-20;SANTIAGO DEL ESTERO;Materiales para la construcción; 2.860 
2020;2;feb-20;SANTIAGO DEL ESTERO;Motocicletas; 1.629 
2020;2;feb-20;SANTIAGO DEL ESTERO;Muebles; 636 
2020;2;feb-20;SANTIAGO DEL ESTERO;Perfumeria; 1.631 
2020;2;feb-20;SANTIAGO DEL ESTERO;Sin clasificar; 210 
2020;2;feb-20;SANTIAGO DEL ESTERO;Teléfonos Celulares 4G; 1.052 
2020;2;feb-20;SANTIAGO DEL ESTERO;Turismo; 406 
2020;2;feb-20;TIERRA DEL FUEGO;Anteojos; 1.289 
2020;2;feb-20;TIERRA DEL FUEGO;Artículos de Librería; 1.175 
2020;2;feb-20;TIERRA DEL FUEGO;Balnearios; 32 
2020;2;feb-20;TIERRA DEL FUEGO;Calzado y Marroquinería; 1.430 
2020;2;feb-20;TIERRA DEL FUEGO;Colchones; 184 
2020;2;feb-20;TIERRA DEL FUEGO;Electrodomésticos; 3.168 
2020;2;feb-20;TIERRA DEL FUEGO;Indumentaria; 17.459 
2020;2;feb-20;TIERRA DEL FUEGO;Instrumentos musicales; 38 
2020;2;feb-20;TIERRA DEL FUEGO;Juguetes y Juegos de mesa; 459 
2020;2;feb-20;TIERRA DEL FUEGO;Libros; 118 
2020;2;feb-20;TIERRA DEL FUEGO;Materiales para la construcción; 3.218 
2020;2;feb-20;TIERRA DEL FUEGO;Motocicletas; 863 
2020;2;feb-20;TIERRA DEL FUEGO;Muebles; 781 
2020;2;feb-20;TIERRA DEL FUEGO;Perfumeria; 543 
2020;2;feb-20;TIERRA DEL FUEGO;Sin clasificar; 830 
2020;2;feb-20;TIERRA DEL FUEGO;Teléfonos Celulares 4G; 272 
2020;2;feb-20;TIERRA DEL FUEGO;Turismo; 473 
2020;2;feb-20;TUCUMAN;Anteojos; 3.389 
2020;2;feb-20;TUCUMAN;Artículos de Librería; 242 
2020;2;feb-20;TUCUMAN;Balnearios; 451 
2020;2;feb-20;TUCUMAN;Calzado y Marroquinería; 37.621 
2020;2;feb-20;TUCUMAN;Colchones; 614 
2020;2;feb-20;TUCUMAN;Electrodomésticos; 20.284 
2020;2;feb-20;TUCUMAN;Indumentaria; 56.558 
2020;2;feb-20;TUCUMAN;Instrumentos musicales; 12 
2020;2;feb-20;TUCUMAN;Juguetes y Juegos de mesa; 2.286 
2020;2;feb-20;TUCUMAN;Libros; 1.724 
2020;2;feb-20;TUCUMAN;Materiales para la construcción; 9.381 
2020;2;feb-20;TUCUMAN;Motocicletas; 5.061 
2020;2;feb-20;TUCUMAN;Muebles; 2.477 
2020;2;feb-20;TUCUMAN;Perfumeria; 576 
2020;2;feb-20;TUCUMAN;Sin clasificar; 1.446 
2020;2;feb-20;TUCUMAN;Teléfonos Celulares 4G; 610 
2020;2;feb-20;TUCUMAN;Turismo; 1.434 
2020;3;mar-20;BUENOS AIRES;Anteojos; 10.340 
2020;3;mar-20;BUENOS AIRES;Artículos de Librería; 7.612 
2020;3;mar-20;BUENOS AIRES;Balnearios; 6.113 
2020;3;mar-20;BUENOS AIRES;Calzado y Marroquinería; 97.886 
2020;3;mar-20;BUENOS AIRES;Colchones; 8.279 
2020;3;mar-20;BUENOS AIRES;Computadoras, notebooks y tabletas; 11 
2020;3;mar-20;BUENOS AIRES;Electrodomésticos; 149.854 
2020;3;mar-20;BUENOS AIRES;Indumentaria; 505.856 
2020;3;mar-20;BUENOS AIRES;Instrumentos musicales; 595 
2020;3;mar-20;BUENOS AIRES;Juguetes y Juegos de mesa; 33.583 
2020;3;mar-20;BUENOS AIRES;Libros; 27.435 
2020;3;mar-20;BUENOS AIRES;Materiales para la construcción; 81.384 
2020;3;mar-20;BUENOS AIRES;Motocicletas; 34.480 
2020;3;mar-20;BUENOS AIRES;Muebles; 17.360 
2020;3;mar-20;BUENOS AIRES;Neumáticos, accesorios y repuestos; 109 
2020;3;mar-20;BUENOS AIRES;Perfumeria; 10.251 
2020;3;mar-20;BUENOS AIRES;Servicios de preparacion para el deporte; 25 
2020;3;mar-20;BUENOS AIRES;Sin clasificar; 30.945 
2020;3;mar-20;BUENOS AIRES;Teléfonos Celulares 4G; 6.379 
2020;3;mar-20;BUENOS AIRES;Turismo; 4.577 
2020;3;mar-20;CATAMARCA;Anteojos; 76 
2020;3;mar-20;CATAMARCA;Artículos de Librería; 72 
2020;3;mar-20;CATAMARCA;Balnearios; 10 
2020;3;mar-20;CATAMARCA;Calzado y Marroquinería; 665 
2020;3;mar-20;CATAMARCA;Colchones; 16 
2020;3;mar-20;CATAMARCA;Electrodomésticos; 1.221 
2020;3;mar-20;CATAMARCA;Indumentaria; 1.599 
2020;3;mar-20;CATAMARCA;Instrumentos musicales; 10 
2020;3;mar-20;CATAMARCA;Juguetes y Juegos de mesa; 116 
2020;3;mar-20;CATAMARCA;Libros; 4 
2020;3;mar-20;CATAMARCA;Materiales para la construcción; 337 
2020;3;mar-20;CATAMARCA;Motocicletas; 220 
2020;3;mar-20;CATAMARCA;Muebles; 74 
2020;3;mar-20;CATAMARCA;Perfumeria; 107 
2020;3;mar-20;CATAMARCA;Sin clasificar; 93 
2020;3;mar-20;CATAMARCA;Teléfonos Celulares 4G; 46 
2020;3;mar-20;CATAMARCA;Turismo; 2 
2020;3;mar-20;CHACO;Anteojos; 376 
2020;3;mar-20;CHACO;Artículos de Librería; 411 
2020;3;mar-20;CHACO;Balnearios; 61 
2020;3;mar-20;CHACO;Calzado y Marroquinería; 1.811 
2020;3;mar-20;CHACO;Colchones; 78 
2020;3;mar-20;CHACO;Electrodomésticos; 8.914 
2020;3;mar-20;CHACO;Indumentaria; 8.488 
2020;3;mar-20;CHACO;Juguetes y Juegos de mesa; 148 
2020;3;mar-20;CHACO;Libros; 250 
2020;3;mar-20;CHACO;Materiales para la construcción; 1.499 
2020;3;mar-20;CHACO;Motocicletas; 867 
2020;3;mar-20;CHACO;Muebles; 2.182 
2020;3;mar-20;CHACO;Neumáticos, accesorios y repuestos; 2 
2020;3;mar-20;CHACO;Perfumeria; 734 
2020;3;mar-20;CHACO;Sin clasificar; 1.270 
2020;3;mar-20;CHACO;Teléfonos Celulares 4G; 121 
2020;3;mar-20;CHACO;Turismo; 39 
2020;3;mar-20;CHUBUT;Anteojos; 728 
2020;3;mar-20;CHUBUT;Artículos de Librería; 118 
2020;3;mar-20;CHUBUT;Balnearios; 31 
2020;3;mar-20;CHUBUT;Calzado y Marroquinería; 3.537 
2020;3;mar-20;CHUBUT;Colchones; 47 
2020;3;mar-20;CHUBUT;Electrodomésticos; 3.480 
2020;3;mar-20;CHUBUT;Indumentaria; 11.325 
2020;3;mar-20;CHUBUT;Instrumentos musicales; 8 
2020;3;mar-20;CHUBUT;Juguetes y Juegos de mesa; 1.410 
2020;3;mar-20;CHUBUT;Libros; 262 
2020;3;mar-20;CHUBUT;Materiales para la construcción; 3.313 
2020;3;mar-20;CHUBUT;Motocicletas; 1.148 
2020;3;mar-20;CHUBUT;Muebles; 454 
2020;3;mar-20;CHUBUT;Perfumeria; 314 
2020;3;mar-20;CHUBUT;Sin clasificar; 551 
2020;3;mar-20;CHUBUT;Teléfonos Celulares 4G; 37 
2020;3;mar-20;CHUBUT;Turismo; 43 
2020;3;mar-20;CIUDAD AUTONOMA DE BUENOS AIRES;Anteojos; 6.526 
2020;3;mar-20;CIUDAD AUTONOMA DE BUENOS AIRES;Artículos de Librería; 6.629 
2020;3;mar-20;CIUDAD AUTONOMA DE BUENOS AIRES;Balnearios; 2.942 
2020;3;mar-20;CIUDAD AUTONOMA DE BUENOS AIRES;Bicicletas; 1 
2020;3;mar-20;CIUDAD AUTONOMA DE BUENOS AIRES;Calzado y Marroquinería; 92.046 
2020;3;mar-20;CIUDAD AUTONOMA DE BUENOS AIRES;Colchones; 8.768 
2020;3;mar-20;CIUDAD AUTONOMA DE BUENOS AIRES;Computadoras, notebooks y tabletas; 202 
2020;3;mar-20;CIUDAD AUTONOMA DE BUENOS AIRES;Electrodomésticos; 219.852 
2020;3;mar-20;CIUDAD AUTONOMA DE BUENOS AIRES;Indumentaria; 365.529 
2020;3;mar-20;CIUDAD AUTONOMA DE BUENOS AIRES;Instrumentos musicales; 666 
2020;3;mar-20;CIUDAD AUTONOMA DE BUENOS AIRES;Juguetes y Juegos de mesa; 18.665 
2020;3;mar-20;CIUDAD AUTONOMA DE BUENOS AIRES;Libros; 27.248 
2020;3;mar-20;CIUDAD AUTONOMA DE BUENOS AIRES;Materiales para la construcción; 30.269 
2020;3;mar-20;CIUDAD AUTONOMA DE BUENOS AIRES;Motocicletas; 13.669 
2020;3;mar-20;CIUDAD AUTONOMA DE BUENOS AIRES;Muebles; 7.549 
2020;3;mar-20;CIUDAD AUTONOMA DE BUENOS AIRES;Neumáticos, accesorios y repuestos; 11 
2020;3;mar-20;CIUDAD AUTONOMA DE BUENOS AIRES;Perfumeria; 11.406 
2020;3;mar-20;CIUDAD AUTONOMA DE BUENOS AIRES;Servicios de preparacion para el deporte; 46 
2020;3;mar-20;CIUDAD AUTONOMA DE BUENOS AIRES;Sin clasificar; 94.212 
2020;3;mar-20;CIUDAD AUTONOMA DE BUENOS AIRES;Teléfonos Celulares 4G; 90.091 
2020;3;mar-20;CIUDAD AUTONOMA DE BUENOS AIRES;Turismo; 30.364 
2020;3;mar-20;CORDOBA;Anteojos; 3.313 
2020;3;mar-20;CORDOBA;Artículos de Librería; 3.372 
2020;3;mar-20;CORDOBA;Balnearios; 2.326 
2020;3;mar-20;CORDOBA;Calzado y Marroquinería; 24.531 
2020;3;mar-20;CORDOBA;Colchones; 1.815 
2020;3;mar-20;CORDOBA;Electrodomésticos; 37.729 
2020;3;mar-20;CORDOBA;Indumentaria; 79.359 
2020;3;mar-20;CORDOBA;Instrumentos musicales; 345 
2020;3;mar-20;CORDOBA;Juguetes y Juegos de mesa; 3.815 
2020;3;mar-20;CORDOBA;Libros; 3.275 
2020;3;mar-20;CORDOBA;Materiales para la construcción; 16.511 
2020;3;mar-20;CORDOBA;Motocicletas; 12.136 
2020;3;mar-20;CORDOBA;Motos y Bicicletas; 2 
2020;3;mar-20;CORDOBA;Muebles; 6.109 
2020;3;mar-20;CORDOBA;Neumáticos, accesorios y repuestos; 90 
2020;3;mar-20;CORDOBA;Perfumeria; 2.588 
2020;3;mar-20;CORDOBA;Servicios de preparacion para el deporte; 53 
2020;3;mar-20;CORDOBA;Sin clasificar; 5.359 
2020;3;mar-20;CORDOBA;Teléfonos Celulares 4G; 2.920 
2020;3;mar-20;CORDOBA;Turismo; 1.438 
2020;3;mar-20;CORRIENTES;Anteojos; 572 
2020;3;mar-20;CORRIENTES;Artículos de Librería; 215 
2020;3;mar-20;CORRIENTES;Balnearios; 133 
